  PERMNO        date           msft        vwretd        ewretd        sprtrn
   10107    20120420       0.045469      0.001631      0.003792      0.001169
   10107    20120423      -0.009254     -0.009532     -0.009771     -0.008408
   10107    20120424      -0.006227      0.003249      0.005771      0.003680
   10107    20120425       0.008772      0.013821      0.010281      0.013645
   10107    20120426      -0.002795      0.006807      0.005776      0.006680
   10107    20120427      -0.004049      0.003895      0.005274      0.002414
   10107    20120430       0.001094     -0.004313     -0.004072     -0.003884
   10107    20120501      -0.000156      0.004869      0.001691      0.005658
   10107    20120502      -0.006560     -0.002035     -0.000501     -0.002497
   10107    20120503      -0.001258     -0.009943     -0.010855     -0.007659
   10107    20120504      -0.024559     -0.015666     -0.012679     -0.016147
   10107    20120507      -0.010652      0.000556      0.001085      0.000351
   10107    20120508      -0.004894     -0.005348     -0.004430     -0.004279
   10107    20120509       0.008525     -0.006016     -0.004077     -0.006702
   10107    20120510      -0.000650      0.002869      0.002588      0.002517
   10107    20120511       0.013663     -0.002778     -0.003641     -0.003387
   10107    20120514      -0.015404     -0.012160     -0.012421     -0.011113
   10107    20120515      -0.008801     -0.006029     -0.006528     -0.005746
   10107    20120516      -0.010261     -0.004927     -0.007807     -0.004404
   10107    20120517      -0.006020     -0.015843     -0.015911     -0.015051
   10107    20120518      -0.015141     -0.008140     -0.009673     -0.007388
   10107    20120521       0.016399      0.017751      0.016319      0.016036
   10107    20120522       0.000336     -0.000470     -0.004011      0.000486
   10107    20120523      -0.021841      0.002796      0.002394      0.001694
   10107    20120524      -0.001374      0.001002      0.001696      0.001380
   10107    20120525      -0.000344     -0.001539      0.001210     -0.002166
   10107    20120529       0.017206      0.011224      0.009963      0.011079
   10107    20120530      -0.007442     -0.015481     -0.014326     -0.014335
   10107    20120531      -0.005112     -0.001964     -0.000487     -0.002277
   10107    20120601      -0.025351     -0.024507     -0.020451     -0.024643
   10107    20120604       0.003515     -0.001002     -0.002267      0.000110
   10107    20120605      -0.001576      0.007847      0.008065      0.005727
   10107    20120606       0.029644      0.022686      0.019661      0.023049
   10107    20120607      -0.004089     -0.001374     -0.002025     -0.000106
   10107    20120608       0.014369      0.007125      0.005409      0.008114
   10107    20120611      -0.025464     -0.013951     -0.013468     -0.012620
   10107    20120612       0.013670      0.011662      0.008888      0.011651
   10107    20120613      -0.005463     -0.006935     -0.007142     -0.007023
   10107    20120614       0.007209      0.009494      0.007904      0.010815
   10107    20120615       0.023177      0.010109      0.008727      0.010338
   10107    20120618      -0.005996      0.002201      0.001768      0.001445
   10107    20120619       0.028820      0.011614      0.012890      0.009816
   10107    20120620       0.007492     -0.001473     -0.000497     -0.001686
   10107    20120621      -0.025703     -0.023449     -0.018456     -0.022262
   10107    20120622       0.018749      0.007247      0.007577      0.007175
   10107    20120625      -0.027199     -0.015425     -0.011917     -0.015955
   10107    20120626       0.005190      0.004859      0.002919      0.004773
   10107    20120627       0.004997      0.009026      0.009622      0.008985
   10107    20120628      -0.008618     -0.002125     -0.002531     -0.002110
   10107    20120629       0.022735      0.025610      0.023311      0.024920
   10107    20120702      -0.000981      0.003868      0.006684      0.002459
   10107    20120703       0.006545      0.008940      0.010767      0.006232
   10107    20120705      -0.001951     -0.004123     -0.000733     -0.004687
   10107    20120706      -0.016775     -0.009956     -0.007701     -0.009433
   10107    20120709      -0.006129     -0.002193     -0.002344     -0.001639
   10107    20120710      -0.008667     -0.008807     -0.008240     -0.008126
   10107    20120711      -0.014795     -0.000303     -0.000282     -0.000015
   10107    20120712      -0.022867     -0.004880     -0.004134     -0.004987
   10107    20120713       0.026546      0.015253      0.010665      0.016497
   10107    20120716       0.001701     -0.002467     -0.003494     -0.002314
   10107    20120717       0.007473      0.006708      0.002457      0.007410
   10107    20120718       0.026635      0.006246      0.003871      0.006681
   10107    20120719       0.007061      0.002819      0.000016      0.002717
   10107    20120720      -0.017936     -0.009908     -0.008733     -0.010062
   10107    20120723      -0.027727     -0.010140     -0.012004     -0.008909
   10107    20120724      -0.004440     -0.009410     -0.009270     -0.009041
   10107    20120725      -0.010978      0.000714      0.002465     -0.000314
   10107    20120726       0.011446      0.015498      0.008642      0.016541
   10107    20120727       0.020405      0.018906      0.016470      0.019081
   10107    20120730      -0.003865     -0.000796     -0.002846     -0.000483
   10107    20120731      -0.005735     -0.004969     -0.003201     -0.004317
   10107    20120801      -0.002036     -0.004475     -0.009081     -0.003030
   10107    20120802      -0.007480     -0.007290     -0.005662     -0.007374
   10107    20120803       0.019185      0.019216      0.017764      0.019040
   10107    20120806       0.006723      0.003528      0.006633      0.002329
   10107    20120807       0.010351      0.006347      0.006234      0.005107
   10107    20120808       0.002313      0.000184     -0.000985      0.000621
   10107    20120809       0.005605      0.001632      0.003390      0.000414
   10107    20120810      -0.002623      0.001878     -0.000714      0.002188
   10107    20120813      -0.000986     -0.001901     -0.002122     -0.001252
   10107    20120814      -0.001974     -0.000010     -0.002248     -0.000128
   10107    20120815       0.002323      0.002741      0.004557      0.001140
   10107    20120816       0.019205      0.007898      0.008086      0.007101
   10107    20120817       0.003899      0.002643      0.004758      0.001872
   10107    20120820      -0.005178     -0.000604     -0.001571     -0.000021
   10107    20120821       0.001952     -0.002326     -0.000635     -0.003498
   10107    20120822      -0.008442     -0.000101     -0.001769      0.000226
   10107    20120823      -0.009332     -0.007327     -0.004534     -0.008072
   10107    20120824       0.010081      0.005503      0.003249      0.006455
   10107    20120827       0.004254     -0.000554     -0.000562     -0.000489
   10107    20120828      -0.001955      0.000250      0.002383     -0.000808
   10107    20120829       0.000653      0.001006      0.001836      0.000844
   10107    20120830      -0.010767     -0.007791     -0.007581     -0.007806
   10107    20120831       0.016491      0.005875      0.005303      0.005073
   10107    20120904      -0.014114      0.000683      0.003257     -0.001166
   10107    20120905       0.000165     -0.000603     -0.000701     -0.001068
   10107    20120906       0.031425      0.019456      0.013690      0.020436
   10107    20120907      -0.012602      0.005651      0.006500      0.004050
   10107    20120910      -0.007431     -0.005680     -0.001847     -0.006148
   10107    20120911       0.002279      0.003425      0.004919      0.003135
   10107    20120912      -0.000325      0.002643      0.003966      0.002093
   10107    20120913       0.005036      0.015280      0.011218      0.016310
   10107    20120914       0.008890      0.006140      0.008189      0.003959
   10107    20120917       0.000000     -0.004545     -0.004125     -0.003125
   10107    20120918      -0.001121     -0.001779     -0.000302     -0.001280
   10107    20120919      -0.003945      0.001315      0.001816      0.001185
   10107    20120920       0.012817     -0.001935     -0.003646     -0.000541
   10107    20120921      -0.008267      0.000448      0.004987     -0.000075
   10107    20120924      -0.013145     -0.003072     -0.003206     -0.002233
